fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,x_coord,y_coord,netPatrimony,providedFlow,rescuedFlow,ann_return,ann_stdev,dist_anomaly,netPatrimony_scaled,2015_return,2015_stdev,2016_return,2016_stdev,2017_return,2017_stdev,2018_return,2018_stdev,2019_return,2019_stdev,2020_return,2020_stdev,cluster
8774-2,ESTRATEGIA EQUILIBRADA,A,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8774-2A,"Balanced, Moderate",0,0.00728631,0.006723387,-0.00438152,0.002590743,-0.003856448,0.021376216,-0.008115987,-0.02081621,0.023901942,0.003359536,-0.014771182,-0.020425805,-0.007713791,0.010521673,-0.005219054,0.012823236,-0.009012973,0.015296597,0.022979275,-0.009533473,-0.006750874,-0.011741939,0.012231399,-0.002377717,0.015098578,0.026343867,0.005963995,0.004923326,-0.014081723,0.006802224,-0.008817345,0.016281423,-0.001777151,-0.014815165,0.008607765,0.017714904,-0.025144776,0.003206824,0.00286526,0.000187835,-0.003853199,0.001943146,0.01339612,-0.006119285,-0.011910222,-0.005652747,0.001099936,0.021312239,0.000797965,0.023524862,0.007117969,0.002180859,0.019087189,0.019538626,0.003493077,0.010494685,-0.011044933,-0.003182325,0.015132472,0.012578867,-0.042236058,-0.089091652,0.051348738,0.014029277,0.028984863,-0.001071708,0.029028058,-0.029376189,-0.012592448,0.042458829,0.00628771,0.017769795,-16.669415,4.958605,1040511813,2551903.591,1871007.109,2.825494601,6.704103758,0,10.13523723,1.242895931,4.749618754,2.333917942,4.350515508,4.456812823,4.497529122,-3.005613828,3.428611492,9.005825809,3.712720869,-1.09245116,14.32563504,7
8525-1,ESTRATEGIA MODERADA,A,Balanceado Moderado,FM MIXTO,4,P,8525-1A,"Balanced, Moderate",0,0.020370691,0.001905237,-0.004749999,0.004522252,0.006395066,0.023502586,-0.018801903,-0.022910958,0.027824228,0.010371143,-0.014819694,-0.032084252,-0.016521135,0.015997374,-0.010794386,0.026725218,-0.033062666,0.017265347,0.022402725,-0.016026369,-0.011791994,0.01657244,0.008903816,-0.004035857,0.010637696,0.026546706,0.005233523,0.002720463,-0.015267101,0.016073126,-0.012575444,0.012766226,0.013947439,-0.013313555,0.00026083,0.028670873,-0.037792195,-0.00344767,0.009428853,-0.002009029,-0.004386055,0.009050545,0.011574993,-0.008846962,-0.026745479,-0.001771156,-0.019259448,0.021373808,-0.000928261,0.015531954,0.01042365,-0.005828193,0.013835334,0.018782095,0.003124959,0.014233493,-0.007591703,0.031461973,-0.0130398,0.024325433,-0.891412696,-0.082347462,0.044369274,-0.003452783,0.028716016,-0.005107199,0.033212122,-0.012224694,-0.002207813,0.046894718,-0.005345596,0.030248778,-28.97383,5.081481,20869502701,13225851.71,10729943.45,-28.24148988,37.21878831,1,12.71244766,3.261911222,5.931596392,1.782454563,6.899894449,4.709349311,4.693829452,-7.290405412,5.40588301,8.203216823,4.617652261,-88.74503748,94.3737968,4
8125-6,ESTRATEGICO,B,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8125-6B,"Domestic Bond, > 365",0,0.008068166,0.007641362,-0.00577889,0.004979645,0.005969944,0.010494365,0.008033212,-0.000185519,0.002875675,0.001045731,-0.0017601,0.008443893,0.012183518,0.004126262,0.00478058,0.006156868,0.00575571,0.005643109,0.012343107,0.007910714,-0.004706456,-0.012004059,0.01728746,0.005996145,0.009563374,0.002619487,0.005237119,-0.002144859,5.21E-06,-0.002954265,0.004939436,-0.005318783,-0.007040509,0.001324297,0.008443287,0.005817455,0.007236923,0.003023008,0.000683131,0.00657192,0.00458852,0.004319375,0.002803101,0.000956458,-0.004202049,0.00304743,0.003693637,0.006254385,0.001953144,0.011467128,0.008547129,0.014066164,0.013420981,0.017727641,0.013145595,0.002255449,-0.030888622,-0.023118454,0.024352045,0.009811107,-0.015718739,-0.015518988,0.0220949,0.028979594,-0.003700641,-0.002123501,0.021079965,-0.015655624,0.011765339,0.010875156,0.003774053,0.016699337,-1.7049608,24.61235,17007425394,18544525.8,16767703.75,4.983905395,3.474771241,0,12.21048637,4.204203341,1.727843619,6.076879167,2.792083055,1.462288919,1.88085066,3.316264808,1.078350702,5.268457684,5.904668302,4.546932528,5.589345551,0
9019-0,ETF IT NOW IPSA,UNICA,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9019-0UNICA,Domestic Equity,0,0.035265765,-0.021524592,0.028270172,-0.007934365,-0.037142976,-0.010663585,-0.008331661,-0.041265851,0.037491032,-0.04643895,0.005103201,0.004204393,0.00172828,0.055574359,0.012714737,-0.03244756,0.015437656,0.030146444,-6.07E-05,-0.026280215,0.067597218,-0.020852147,-0.016527715,0.008283327,0.037983073,0.094072219,-0.001305049,3.03E-05,-0.022940724,0.066761645,0.016884918,0.034973125,0.045684379,-0.106223853,0.109442403,0.049890099,-0.043092774,-0.009483905,0.025307013,-0.056557133,-0.028834557,0.024912194,-0.031069286,0.000709353,-0.034319078,4.14E-05,-0.00401591,0.055132069,-0.022028782,-0.00906464,-0.019698833,-0.05528361,0.020832054,-0.020813399,-0.034119073,0.051513854,-0.061743037,-0.043014627,0.030874641,-0.023765829,-0.098176195,-0.161209093,0.136745008,-0.101397784,0.08446041,0.014637929,-0.063303097,-0.034754055,-0.027953311,0.135436401,0.031365026,0.024799281,45.637623,27.983969,84148369473,357745609,301657079.3,-1.396888953,18.00281964,0,20.93691839,-6.939932184,10.39966252,8.487101843,11.34860933,29.00472477,20.56424692,-14.88903892,9.278405078,-15.66192761,12.44693207,-12.49554715,34.05320131,3
9533-8,ETF MSCI SCCH,UNICA,Accionario Nacional Otros,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,9533-8UNICA,Domestic Equity,0,0.047943391,-0.021308026,0.004851105,-0.020093047,-0.033442413,-0.015115747,-0.004841664,-0.018464832,0.011843371,-0.035590378,0.00257914,0.004447602,0.028131738,0.054944722,0.003595296,-0.002064035,0.000278257,0.071451785,0.020250378,0.020582256,0.023891872,-0.037739773,-0.058249103,0.009705523,0.045002562,0.134134412,0.027655585,-0.017768302,-0.042546374,0.098157539,0.018148531,0.036072118,0.077922627,-0.176269667,0.165072915,0.028913654,-0.031574178,-0.052058519,0.022531486,-0.056220733,-0.048768609,0.00447629,-0.022954061,0.037079527,-0.040981916,0.0069645,0.006973499,0.050656856,-0.010035497,-0.00783526,0.000575347,-0.054488909,0.039287353,-0.026325042,-0.055590708,0.052267145,-0.10986918,-0.093480433,0.047795657,-0.043479089,-0.091766135,-0.191426681,0.155307175,-0.055408479,0.104875868,-0.005956057,-0.003708928,-0.081528452,-0.070552908,0.118687234,0.007977878,0.006650312,54.704617,23.848555,1741806721,184721.0704,947951.7083,-11.40686072,24.63126635,0,10.22638582,,,,,,,-16.59215174,11.32239915,-20.99340289,18.9660593,-15.58609625,35.98459649,3
8457-3,EUROAMERICA ASIA,A,Accionario Asia Emergente,FM DE LIBRE INVERSION,6,P,8457-3A,Emerging Equity,0,-0.008066796,0.008519954,0.01661042,-0.006212252,-0.01061666,-0.006662455,-0.055470554,-0.020443113,0.050501493,-0.002572807,-0.012482748,-0.094881801,-0.035730449,0.051089518,-0.020279742,0.031409525,-0.022797097,0.048034298,0.049466456,-0.013912142,-0.036328825,-0.011822621,-0.032754702,0.029291687,0.033892058,0.057216541,0.023009769,0.040341982,-0.000920246,0.028796392,-0.024784175,0.007011773,0.041979531,0.023809905,-0.031372613,0.044332337,-0.06934483,0.004089143,-0.00057294,0.033016332,-0.024334518,-0.015250174,0.034241218,-0.046015681,-0.072044705,0.010195577,-0.003821266,0.017995297,0.010896759,0.059754382,0.016942407,-0.04549933,0.01500028,0.011019748,-0.008637596,0.023155343,0.049195025,0.107279804,-0.024965537,0.008880493,0.001113427,-0.090036459,0.070190272,-0.047877125,0.103134069,0.001737787,0.070925779,-0.006530124,0.009618505,0.056131743,-0.009973353,0.097983112,-33.281322,-29.895977,8372349681,49772158.28,11944062.91,7.204522796,14.32012494,0,11.08816969,-4.907931279,8.9109453,-0.019292606,12.62418829,21.33754149,9.666557619,-14.59583092,12.63249206,22.60777473,14.44467821,15.20729705,19.62659323,8
8459-K,EUROAMERICA MONEY MARKET,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1,P,8459-KA,"Domestic Bond, < 365",0,0.002008074,0.002309968,0.002337805,0.002390214,0.002512144,0.002509311,0.002390909,0.002264705,0.002723107,0.002531801,0.002476842,0.002732926,0.002518549,0.002950105,0.002662308,0.002996344,0.002687397,0.00280617,0.002697409,0.002610965,0.00273347,0.002679287,0.003008103,0.003239026,0.00304169,0.002846756,0.002526833,0.002511877,0.002224854,0.002255889,0.002223776,0.002097749,0.00215562,0.002075917,0.002158062,0.002153481,0.001826417,0.001943658,0.001943789,0.002004968,0.002029643,0.001967241,0.001980664,0.001934393,0.002063326,0.002014006,0.002037983,0.002034093,0.001930362,0.00212152,0.002024557,0.002017996,0.001891806,0.0019006,0.001925459,0.001669911,0.001453975,0.001259072,0.001090845,0.001254618,0.001173821,0.00119321,0.001325136,0.000238975,0.000194828,7.72E-05,3.85E-05,2.53E-05,2.03E-05,2.73E-05,4.74E-05,5.20E-05,35.394634,-7.799639,42601128067,372598176.4,416026992,2.321723341,0.292466756,0,15.53694699,2.677513236,0.063496959,3.077215371,0.056086069,2.643080846,0.11117131,2.196229715,0.022691276,1.945547633,0.118021584,0.436908563,0.187653723,5
8458-1,EUROAMERICA USA,A,Accionario EEUU,FM DE LIBRE INVERSION,6,P,8458-1A,International Equity,0,0.030310796,-0.001069878,-0.021176443,0.021729429,0.013045339,0.075279564,-0.029539338,-0.039907696,0.078728106,0.028658005,-0.015343931,-0.074596366,-0.025243342,0.019230764,-0.013804472,0.061024843,-0.051163485,0.029780537,0.029623459,-0.035378362,-0.033866096,0.070591014,0.005925219,-0.019183319,0.038382635,0.01826611,0.009588352,0.018306023,-0.01016906,-0.002169125,-0.038157194,0.032218393,0.017660945,0.039586133,-0.04189044,0.034126081,-0.054787666,-0.01280464,0.013379161,0.055970158,0.031571742,0.013259112,0.098763994,-0.030127879,-0.025141128,-0.025283283,-0.073103132,0.030599334,0.020152213,0.051431672,0.037342957,-0.025870923,0.017757336,0.045243693,0.002543735,0.023366206,0.029386345,0.136320745,-0.057073888,0.064179796,-0.064218534,-0.098199629,0.106813076,0.010072859,0.033385052,-0.028932876,0.098226621,-0.023990026,-0.043666813,0.099045196,-0.046077177,0.031692287,-52.54401,-2.5431635,24231524809,99579940.49,49567894.47,10.02314538,16.27085193,0,13.14941586,14.14382992,13.68108918,4.967638342,14.04053247,8.047262144,9.714414401,-2.040507385,17.29312795,30.47824228,16.82012024,1.743693786,24.76997757,1
8484-0,EUROPA,APV,Accionario Europa Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8484-0APV,International Equity,0,0.033511676,0.003075251,0.006711835,0.013639418,-0.007591077,0.078719339,-0.030566008,-0.048671714,0.054878912,0.020315759,-0.025150294,-0.08857068,-0.05382116,0.011918391,-0.001389022,0.054637711,-0.096789368,0.029085775,0.043748919,-0.025802158,-0.022345914,-0.034843345,0.049533768,-0.012673181,0.015588386,0.062275085,0.046853251,0.060370147,-0.0191781,0.007999952,-0.040566879,0.044877684,-0.022031392,0.007859768,-0.034561089,0.032688767,-0.074233166,0.007685004,0.038370711,-0.013176847,-0.000499964,0.018226581,0.033144639,-0.036758207,-0.01575397,-0.053546063,-0.048090435,0.013159657,0.028860618,0.045659205,0.046087386,-0.012619897,0.015258018,0.006338516,0.015316076,0.033363717,0.046706371,0.111197933,-0.05027761,0.037914006,-0.055359715,-0.133640965,0.037431012,0.015958532,0.067753296,-0.050070405,0.066432572,-0.016413933,-0.076866939,0.139547451,-0.021614288,0.012527685,-46.592266,5.289884,221860815.6,48187.9695,118090.9091,3.50686177,16.59543242,0,10.02883566,9.587297351,13.00279623,-5.619642763,16.53865685,12.94803219,13.0857841,-14.14991953,12.73929934,31.57912958,14.05662091,-5.547271415,26.86506458,1
8129-9,EUROPA DESARROLLADA,B,Accionario Europa Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8129-9B,International Equity,0,0.031749339,0.014553928,-0.01673848,0.02535542,-0.004534259,0.075242531,-0.036522701,-0.039074575,0.058371852,0.03706671,-0.024581247,-0.079246383,-0.046707151,0.010054195,0.005448173,0.056356559,-0.109070224,0.036837163,0.047572979,-0.035453128,-0.029241794,0.016051758,0.044691703,-0.011989253,0.011053886,0.064947767,0.045180167,0.043920837,-0.022070233,0.004521133,-0.040649002,0.048461783,0.001001536,0.011102553,-0.035280728,0.037766207,-0.069141567,-0.004317381,0.02989773,0.004857236,0.01063845,0.013270003,0.037964009,-0.03656879,-0.048741229,-0.047804546,-0.032570056,0.023234099,0.020715865,0.0427148,0.041983161,-0.005715452,0.002476012,0.013256231,0.000827327,0.036651117,0.044358166,0.118977542,-0.040254177,0.041909767,-0.055213081,-0.118824625,0.062538344,0.011707914,0.053754222,-0.030215203,0.066484578,-0.00404514,-0.070865765,0.126221942,-0.019530803,0.005636276,-47.01282,4.519468,1689735804,732638.391,1350707.206,5.842562708,16.02529372,0,10.21961807,11.96771378,13.30077111,-1.640132194,17.44848198,13.34154344,12.29612294,-13.92612783,12.32549778,30.33285513,14.02592585,-0.335310587,24.67701863,1
9187-1,EUROPA ESTRATÃ‰GICO,A,Accionario Europa Desarrollado,FM MIXTO,4,D,9187-1A,International Equity,0,0.037605,0.013984689,-0.012843277,0.017594982,-0.011900085,0.022629584,-0.070652213,-0.045503256,0.052159947,-0.019921536,0.006529183,-0.074425315,-0.027051619,0.063084193,0.002326106,0.003295893,-0.081219466,0.047305934,0.005072242,0.007331871,-0.042809921,-0.026387041,0.037322383,0.021965655,0.009445951,0.033939465,0.044199143,0.035481131,-0.014341507,0.03099722,-0.008570162,0.027376083,0.007949724,-0.009462592,0.01429701,0.052079819,-0.052260729,-0.022814746,0.02152201,-0.024104333,-0.019459674,0.022782519,-0.025803571,-0.006919485,-0.106543985,-0.015388366,-0.054151231,0.073226874,0.028955631,0.004091372,0.027652091,-0.041545531,0.05107197,-0.021845115,-0.023251787,0.011736024,0.027415261,0.022239654,0.03452548,-0.013386282,-0.07934915,-0.162246385,0.085814106,0.060254727,0.022959929,0.050349805,0.033501222,-0.017070149,-0.059685249,0.126335222,0.050688823,-0.026671233,-18.326212,-13.219577,581537458.4,3981914.591,3102090.411,0.184228691,16.52166259,0,10.07558349,-9.810831828,15.67274767,-2.039944347,14.51249174,18.29162584,7.041735735,-25.46564591,12.55707482,12.33557955,9.929343506,7.849489079,28.78579851,9
8097-7,EUROPE EQUITY,A,Accionario Europa Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8097-7A,International Equity,0,0.028078686,0.022862845,-0.023402121,0.022292101,-0.011932827,0.07170583,-0.040992961,-0.047436198,0.062216465,0.040173236,-0.027728524,-0.085347541,-0.04804148,0.009844622,-0.006316036,0.051930696,-0.107085473,0.037028201,0.045648007,-0.040860057,-0.035094071,0.005995,0.035655324,-0.020524554,0.012949738,0.058365275,0.038392097,0.045642032,-0.026810204,-0.003472857,-0.043966414,0.046187764,0.007333889,0.010642071,-0.03819046,0.029275665,-0.068967791,0.000486167,0.021759209,0.018658537,0.015613427,0.004196085,0.051608799,-0.043915298,-0.048724947,-0.051026088,-0.031647374,0.011619537,0.027457212,0.052022253,0.043425009,-0.003433971,0.013773672,0.011108151,0.002073544,0.017154453,0.042537803,0.1307005,-0.046258417,0.05205975,-0.055401406,-0.09854433,0.059024382,0.019646343,0.055721045,-0.028377799,0.063710631,-0.002528549,-0.076079876,0.129899569,-0.016430532,-0.001035136,-47.521626,4.3004546,350480721,673552.9991,804876.6316,4.511041027,16.25628964,0,10.04555262,9.098485743,14.27829176,-6.18506599,16.98218944,10.5598009,12.25326015,-13.0950652,13.33931939,32.02349544,15.22878401,2.753609321,23.83055546,1
8106-K,FAMILIA,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8106-KAPV,"Domestic Bond, > 365",0,0.007781569,0.005437813,-0.004491614,0.005136208,0.00665616,0.00968025,0.00532142,5.58E-05,-0.001532343,-0.000523929,-0.001991356,0.006972312,0.007517933,0.00332156,0.004356046,0.007836423,0.00370211,0.003269272,0.009086342,0.005266917,-0.006405344,-0.007479729,0.015378925,0.005063514,0.008385672,0.00278392,0.005084646,-0.000459635,0.002134788,-0.000841245,0.002870584,-0.004234058,-0.002347868,0.000627019,0.006059276,0.004732504,0.005445175,0.002744011,0.000278188,0.006498499,0.00408363,0.003575089,0.00239841,0.001975246,-0.003791393,0.0025906,0.002225437,0.005285313,0.001088165,0.007488066,0.007921069,0.010722491,0.00913965,0.011728925,0.008822564,0.003708464,-0.019555512,-0.010536055,0.016721696,0.009614876,-0.013867852,-0.005948069,0.024094459,0.017487621,-0.002632998,-0.00088849,0.015452565,-0.007137899,0.011580401,0.010663312,-0.001445403,0.01348854,5.8810053,17.01792,444155806.2,66541.56466,627851.6607,4.416861763,2.484627812,0,10.05772775,3.187322531,1.621932598,4.659708698,2.258327781,2.01751262,1.303506592,2.834504782,0.937535794,4.769187643,3.662371531,4.763402549,4.18214086,0
8055-1,FIRST,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8055-1A,"Domestic Bond, > 365",0,0.002704107,3.18E-05,-0.000147617,0.001752105,0.003594097,0.005395512,0.001558464,-0.002663119,-0.005634502,-0.002558275,-0.00371668,0.007187295,0.006430261,0.003586506,0.002641555,0.003418251,0.003027337,0.001958113,0.004477449,0.002876978,-0.001167645,-0.004889503,0.010422703,0.007119019,0.004717281,0.002551859,0.006237881,6.84E-05,0.000793921,0.000511032,0.003691431,-0.003137996,-0.000726016,0.000432528,0.004786551,0.006389794,0.003634649,0.002203197,0.00230934,0.002595356,0.003162507,0.002999064,0.001267126,0.000151259,-0.000557237,0.003542185,0.004280498,0.004156817,0.001667691,0.006462972,0.005558226,0.006792065,0.009100391,0.009571706,0.005413215,0.003117269,-0.008357079,-0.032783296,0.019050199,0.005802576,-0.015420087,-0.028976536,0.037282046,0.007544877,0.006251009,0.002348492,0.012057078,-0.008388132,0.007131298,0.005570163,0.006160552,0.013329923,10.877353,12.42221,39651496169,250370643.4,244816128.6,2.95087436,2.973060167,1,15.1535779,0.025887404,1.169881988,3.319760347,1.343446673,2.006787855,0.977176622,2.587618749,0.518646342,2.49696324,4.625555401,3.057476752,5.810921698,0
9365-3,FM CC DEUDA LATAM IG,B,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM MIXTO,4,D,9365-3B,"International Bond, > 365",0,0.00699209,-0.002450681,0.019257035,0.002855485,-0.011465545,-0.001990561,-0.024162499,-0.044695638,0.035198205,-0.005563255,-0.033372265,-0.010008906,0.005956769,0.038065513,0.022010297,0.005837806,0.014727834,0.016242092,0.021657871,-0.007035617,0.001811349,-0.038401244,0.008924805,0.006947181,0.015130684,0.003247516,0.010974256,0.006702287,0.003327085,0.006411087,0.008353752,0.003392418,0.002005397,0.001878243,0.002059574,0.000503946,-0.016436872,-0.003208462,-0.008790659,-0.014043364,-0.000290578,0.02048379,-0.005673505,0.001380993,-0.008273031,-0.007914813,0.01175126,0.026011386,0.010590984,0.018276788,0.009683913,0.006782441,0.023406306,0.009293025,0.015440462,0.001483185,0.004137377,-0.005306386,0.015553075,0.018210161,0.00218638,-0.145275964,0.027875299,0.042662728,0.039451182,0.022056692,0.01690153,-0.001602708,0.010051201,0.023723962,0.017259902,-0.00610586,-1.6255405,-17.581625,2077619339,8475212.107,3660262.869,4.568507043,8.72299701,0,10.27003201,,,,,6.524972343,1.484849582,-3.115818065,3.779607086,11.45791331,2.816644098,4.154551807,17.90709289,2
9310-6,FM CC MACRO CLP 1.5,B,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6,P,9310-6B,"Domestic Bond, > 365",0,0.005792634,0.004324793,-0.002823102,0.004147356,0.004937391,0.008905339,0.004866159,-0.000255947,-0.000133768,-0.00224858,-0.004889056,0.009314139,0.009587488,0.008086304,0.00396478,0.001881742,0.002511285,0.004215082,0.006777886,0.001215198,0.000481169,-0.000203564,0.008616221,0.001823024,0.004442009,0.006363539,0.004330581,0.00167722,0.000680809,0.003371655,-0.000234171,-0.002055403,-0.000658824,-0.002716054,0.00527427,0.004266407,0.00199433,0.001540259,0.001424829,-0.000957904,0.002186994,0.004490394,-0.000143206,0.000829436,0.000289682,0.002502014,0.005008829,0.000699294,0.002405303,-0.00019171,0.003100963,-0.004972325,-0.002645316,0.001710566,0.000952897,0.000584775,0.000230988,0.002902185,0.002621039,0.003675001,0.001710382,0.039663304,-0.065473342,-9.45E-08,0,-4.72E-07,2.83E-07,-9.45E-08,0,0,0,-6.61E-07,37.432457,-4.4410973,11062082.95,3.736688044,102825.7416,1.143674504,3.661118718,1,10.00143776,,,3.447507848,1.082010843,2.0618747,1.070061539,1.931675063,0.629208343,0.66882745,0.866729498,-2.67454992,8.349893797,5
9027-1,FM LV EUROPA,A,Accionario Europa Desarrollado,FM DE LIBRE INVERSION,6,D,9027-1A,International Equity,0,0.055402542,-0.018769447,0.024345336,0.010585181,-0.024802372,0.007194245,-0.063179074,-0.027491409,0.069125442,-0.021483165,-0.022060376,-0.077280086,-0.01321792,0.050497866,0.010607086,0.005582849,-0.056295803,0.047887987,-0.00494049,0.003159558,-0.032283465,-0.02278275,0.039371952,0.025406271,-0.007366071,0.040589161,0.034792004,0.03591939,-0.01441387,0.033851503,-0.005539618,0.031731821,0.000385654,-0.001831149,0.016993338,0.044621665,-0.052894665,-0.013338451,0.020910329,-0.02743641,-0.023116858,0.027674722,-0.016294273,0.001289427,-0.123031204,-0.000790692,-0.074496948,0.078172713,0.04429591,0.001193317,0.033156355,-0.043733613,0.039153323,-0.025013193,-0.03409829,0.024767455,0.029527559,0.017314638,0.039469562,-0.030035158,-0.063794532,-0.166482301,0.088520239,0.041819069,0.024575775,0.036436322,0.048820807,-0.026373857,-0.052233974,0.12149852,0.050563509,-0.024451532,-18.234438,-13.178547,3609890621,15918708.11,16688445.78,1.107211416,16.135484,0,10.46918413,-1.853813559,13.53041395,2.210784887,11.7000183,17.55580357,7.272645391,-25.59302009,15.18493176,12.7789736,11.06116316,7.156172328,28.02655732,9
9428-5,FMCODAGRE,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,9428-5A,"Balanced, Aggressive",0,0.014509797,0.000533043,0.00519156,0.0020153,-0.003418849,0.024423535,-0.033376997,-0.029436857,0.042899066,0.012634944,-0.015089271,-0.049068387,-0.023487749,0.024196598,-0.00531477,0.02902396,-0.027258869,0.026856956,0.022693377,-0.021536278,-0.00946999,0.010697565,0.001542587,-0.003749367,0.02205126,0.036033109,0.01356895,0.019700782,-0.011448842,0.0073353,-0.01207046,0.022189938,0.018319028,-0.01109756,-0.006193586,0.027945085,-0.045416002,-0.002468029,0.013541662,0.009696196,0.002501869,0.005611392,0.036365354,-0.014641674,-0.024299912,-0.021411607,-0.03174984,0.026165356,0.003021497,0.021787663,0.012467234,-0.016076569,0.006875325,0.021502153,-0.0023295,0.026360547,0.009412496,0.063887848,-0.03321375,0.039057089,-0.044565573,-0.128096471,0.069226898,-0.016795781,0.051504374,-0.02079281,0.051096878,-0.015487872,-0.01546567,0.083919567,-0.01305724,0.03795273,-30.25408,-2.8079793,5189370428,15515075.13,19626947.04,4.581680024,12.53275254,0,10.67447202,,,,,3.11485852,5.212441176,-7.253029469,8.126132023,11.63753319,8.62964849,-1.722905118,21.03055945,9
9429-3,FMCODBAL,A,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,9429-3A,"Balanced, Moderate",0,0.012160564,0.00406686,-0.001103392,0.004171998,-0.001373273,0.022515887,-0.012907521,-0.019385716,0.024722528,0.007002,-0.010414215,-0.024439928,-0.011797184,0.016754072,-0.002347892,0.02099272,-0.018025931,0.019226441,0.020263679,-0.012728098,-0.004273021,-0.001360238,0.006651198,-0.001204169,0.017867234,0.028333987,0.008629065,0.01042087,-0.008489046,0.0033789,-0.005184183,0.010332334,0.008311232,-0.008716137,0.001088184,0.015729663,-0.024392302,0.000173904,0.006705885,0.00187077,0.001692306,0.004618046,0.018656107,-0.007884119,-0.011483761,-0.013011877,-0.015396973,0.018750543,0.000965645,0.01230356,0.008742136,-0.003871102,0.008846983,0.016605116,0.00343404,0.013069673,-0.006390245,0.026404343,-0.014546484,0.026062622,-0.027288297,-0.083994634,0.044304987,-0.002127276,0.027736176,-0.006979735,0.032835416,-0.013283146,-0.001816763,0.046593468,-0.004667867,0.024197073,-15.774411,0.45852116,17791379246,56869104.64,39117105.25,3.39686967,7.392948468,0,12.31237829,,,,,1.566135378,2.579038158,-3.850449243,4.216711666,6.684626975,4.008748168,0.416343424,12.97269413,7
9430-3,FMCODCON,A,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,9430-3A,"Balanced, Conservative",0,0.008386133,0.003354218,-0.002864307,0.004650018,0.0019834,0.016107637,-0.002134575,-0.009090865,0.011042448,0.003918322,-0.005691007,-0.004729941,-0.000314107,0.007210858,0.000511377,0.009583062,-0.003797844,0.008841832,0.01247744,-0.001751591,-0.003750956,-0.009089241,0.012725689,0.002718682,0.011369638,0.01345073,0.006377,0.003600955,-0.005104949,-0.0003486,0.000461561,-0.002492419,-0.002215272,-0.001425945,0.003365021,0.004973652,-0.002277172,0.001151284,0.001014918,0.005251248,0.003498161,0.003294566,0.006296667,-0.001421006,-0.003511556,-0.001835366,0.00068012,0.008155992,0.001091952,0.011424475,0.0080266,0.013295956,0.011720231,0.017744297,0.01108482,0.002313706,-0.02278178,-0.015560036,0.009883421,0.011460335,-0.016511272,-0.035140903,0.032916876,0.011819402,0.002663169,-0.001017118,0.016901809,-0.011555589,0.004457564,0.009179015,0.002841948,0.016179784,-9.298535,6.678864,15696501931,39120207.02,41060555.71,3.107281987,3.927853517,0,12.04010323,,,,,-0.456336651,0.753159982,1.215728808,1.109784271,4.847513853,4.38258839,1.502872842,6.240519018,7
